work_id,title,url,production
15623,BLACK TORCH,https://blacktorch-anime.com/,100studio
10352,乙女ゲー世界はモブに厳しい世界です2,https://mobseka.com,ENGI
17192,同じゼミの染谷さんがセクシー女優だった話。,https://someyasan-anime.af-original.com/,studio HōKIBOSHI
17088,ヤニねこ,https://yanineko-anime.com/,バイブリーアニメーションスタジオ
16405,いびってこない義母と義姉,https://ibikona-anime.com/,NEWON
16538,手札が多めのビクトリア,https://victoria-anime.com/,スタジオディーン
17361,正反対な君と僕 第2期,https://sh-anime.shochiku.co.jp/seihantai_anime/,ラパントラック
15557,きみが死ぬまで恋をしたい,https://infinitedayo.jp/special/kimishinu-anime/,ROLL2
15036,魔法少女リリカルなのは EXCEEDS Gun Blaze Vengeance,https://nanoha.com/EXGV/,セブン・アークス
16519,バンドリ！ ゆめ∞みた,https://anime.bang-dream.com/yumemita/,ニチカライン
17371,身代わり令嬢を救ったのは冷酷無慈悲な氷の王子の愛でした,https://animationid.com/migawari/,Imagica Infos
17043,岩元先輩ノ推薦,https://iwamoto-anime.com/,スタジオディーン
16248,片田舎のおっさん、剣聖になるⅡ,https://ossan-kensei.com/,パッショーネ
13010,さよならララ,https://goodbyelara.com/,キネマシトラス
16910,乙女怪獣キャラメリゼ,https://otomekaiju.com/,ライデンフィルム
15481,猫と竜,https://nekoryuu-pr.com/,OLM
15751,これ描いて死ね,https://www.vap.co.jp/korekaite-shine/,シンエイ動画
16328,炎の闘球女 ドッジ弾子,https://dodge-danko.com/,CUE
6187,二十世紀電氣目録-ユーレカ・エヴリカ-,https://denkimokuroku.jp/,京都アニメーション
8632,幼女戦記Ⅱ,https://youjo-senki.jp/,NUT
14929,骸骨騎士様、只今異世界へお出掛け中Ⅱ,https://skeleton-knight.com/,オーラスタジオ
16808,うちの弟どもがすみません,https://uchioto-anime.com/,Lay-duce
16339,グロウアップショウ ～ひまわりのサーカス団～,https://growupshow.com/,A-1 Pictures
16478,LV999の村人,https://lv999-anime.com/,ブレインズ・ベース
11195,最強出涸らし皇子の暗躍帝位争い,https://degarashiouji.com/,MAHO FILM
17353,ヘルモード ～やり込み好きのゲーマーは廃設定の異世界で無双する～ 2nd Season,https://hellmode-anime.com/,横浜アニメーションラボ
17323,花ざかりの君たちへ 第2期,https://hanakimi-anime.com/,シグナル・エムディ
13052,攻殻機動隊 THE GHOST IN THE SHELL,https://www.theghostintheshell-anime.jp/,サイエンスSARU
16555,クレバテスⅡ-魔獣の王と偽りの勇者伝承-,https://clevatess.com/,Lay-duce
14969,株式会社マジルミエ 第2期,https://magilumiere-pr.com/,J.C.STAFF
15881,天幕のジャードゥーガル,https://anime-jaadugar.com/,サイエンスSARU
17514,THE RIBBON HERO リボンヒーロー,https://www.theribbonhero.com/,OUTLINE
13889,追放された転生重騎士はゲーム知識で無双する,https://sh-anime.shochiku.co.jp/jukishi-anime/,GoHands
17057,ワールド イズ ダンシング,https://sh-anime.shochiku.co.jp/worldisdancing-anime/,サイピク
6528,メビウス・ダスト,https://mebiusdust.asmik-ace.co.jp/,動画工房
